Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"736567000","2120500","3292","5191.2"
"737647000","2120500","3291","5198.3"
"738727000","2134100","3291","5205.3"
"739807000","2134100","3292","5213.8"
"741142000","2134100","3291","5222.3"
"742222000","2134100","3291","5229.3"
"743301000","2134100","3291","5237.8"
"744387000","2134100","3291","5244.9"
"745466000","2134100","3292","5251.9"
"746803000","2119500","3292","5261.8"
"747882000","2119500","3292","5268.9"
"748962000","2119500","3291","5277.4"
"750042000","2119500","3291","5284.4"
"751122000","2119500","3292","5292.9"
"752457000","2119500","3292","5301.4"
"753536000","2119500","3292","5309.8"
"754621000","2134800","3291","5316.9"
"755699000","2134800","3291","5324.0"
"756779000","2134800","3292","5332.4"
"758115000","2134800","3291","5340.9"
"759194000","2134800","3291","5348.0"
"760279000","2134800","3291","5356.4"
"761358000","2134800","3291","5363.5"
"762437000","2080200","3291","5370.6"
"763772000","2080200","3291","5380.5"
"764858000","2080200","3292","5387.5"
"765937000","2080200","3292","5396.0"
"767018000","2080200","3291","5403.0"
"768098000","2080200","3292","5411.5"
"769433000","2080200","3292","5420.0"
"770512000","2173400","3292","5428.5"
"771591000","2173400","3291","5435.5"
"772672000","2173400","3292","5442.6"
"773751000","2173400","3291","5451.1"
"775092000","2173400","3291","5459.5"
"776171000","2173400","3291","5466.6"
"777251000","2173400","3291","5475.1"
"778331000","2079400","3291","5482.1"
"779411000","2079400","3291","5489.2"
"780746000","2079400","3291","5499.1"
"781825000","2079400","3292","5506.1"
"782905000","2079400","3291","5514.6"
"783985000","2079400","3291","5521.7"
"785071000","2079400","3292","5530.2"
"786405000","2120000","3292","5538.6"
"787485000","2120000","3293","5547.1"
"788565000","2120000","3292","5554.2"
"789645000","2120000","3292","5561.2"
"790725000","2120000","3292","5569.7"
"792060000","2120000","3292","5578.2"
"793139000","2120000","3291","5586.6"
"794225000","2134500","3291","5593.7"
"795303000","2134500","3291","5600.8"
"796383000","2134500","3291","5609.2"
"797719000","2134500","3291","5617.7"
"798797000","2134500","3291","5626.2"
"799877000","2134500","3291","5633.2"
"800956000","2134500","3291","5640.3"
"802041000","2135500","3290","5648.8"
"803376000","2135500","3290","5657.2"
"804461000","2135500","3291","5665.7"
"805541000","2135500","3290","5672.8"
"806620000","2135500","3290","5679.8"
"807698000","2135500","3290","5688.3"
"809033000","2135500","3289","5696.8"
"810113000","2120400","3290","5705.3"
"811193000","2120400","3290","5712.3"
"812272000","2120400","3290","5719.4"
"813353000","2120400","3290","5727.9"
"814693000","2120400","3290","5736.3"
"815772000","2120400","3291","5744.8"
"816852000","2120400","3291","5751.9"
"817932000","2079700","3291","5758.9"
"819013000","2079700","3291","5767.4"
"820348000","2079700","3291","5775.9"
"821427000","2079700","3290","5784.3"
"822507000","2079700","3290","5791.4"
"823585000","2079700","3290","5798.5"
"824670000","2079700","3290","5806.9"
"826005000","2120400","3290","5815.4"
"827084000","2120400","3290","5823.9"
"828164000","2120400","3290","5830.9"
"829244000","2120400","3290","5838.0"
"830324000","2120400","3290","5846.5"
"831659000","2120400","3290","5855.0"
"832739000","2120400","3291","5863.4"
"833819000","2135900","3291","5870.5"
"834903000","2135900","3291","5877.5"
"835983000","2135900","3290","5886.0"
"837317000","2135900","3290","5894.5"
"838397000","2135900","3290","5903.0"
"839477000","2135900","3290","5910.0"
"840557000","2135900","3290","5917.1"
"841637000","2135000","3290","5925.6"
"842972000","2135000","3290","5934.0"
"844057000","2135000","3290","5942.5"
"845142000","2135000","3290","5949.6"
"846222000","2135000","3290","5956.6"
"847301000","2135000","3290","5965.1"
"848636000","2135000","3290","5973.6"
"849715000","2118900","3290","5982.1"
"850794000","2118900","3290","5989.1"
"851875000","2118900","3291","5996.2"
"852955000","2118900","3291","6004.6"
"854296000","2118900","3291","6013.1"
"855376000","2118900","3291","6021.6"
"856455000","2118900","3291","6028.7"
"857536000","2079200","3292","6035.7"
"858615000","2079200","3292","6044.2"
"859950000","2079200","3292","6052.7"
"861029000","2079200","3292","6061.1"
"862109000","2079200","3292","6068.2"
"863188000","2079200","3292","6075.3"
"864273000","2079200","3292","6083.7"
"865607000","2120700","3293","6092.2"
"866688000","2120700","3292","6100.7"
"867767000","2120700","3292","6107.7"
"868846000","2120700","3293","6116.2"
"869927000","2120700","3292","6123.3"
"871261000","2120700","3292","6133.2"
"872341000","2120700","3292","6140.2"
"873420000","2136200","3291","6147.3"
"874506000","2136200","3292","6154.3"
"875587000","2136200","3292","6162.8"
